MatchClubPlayerID,PlayerID,PlayerTypeID,MatchID,ClubID,SubstitutedForPlayer,SubstitutionTime,Played
9799,201354,3,659882,4,,,1
9800,180468,3,659882,4,356926.0,82',1
9801,180468,2,659882,4,356926.0,82',1
9802,275106,2,659882,4,,,1
9803,199958,2,659882,4,,,1
9804,279454,2,659882,4,,,1
9805,164756,3,659882,4,159296.0,82',1
9806,171673,1,659882,4,171677.0,87',1
9807,214446,1,659882,4,172457.0,59',1
9808,288060,2,659882,6,,,0
9809,319014,2,659882,6,,,0
9810,255097,4,659882,6,,,0
9811,113752,3,659882,6,,,0
9812,320956,1,659882,4,,,0
9813,184960,4,659882,4,,,0
9814,365045,1,659882,4,,,0
9815,294215,3,659882,4,,,0
9816,315182,3,659882,4,,,0
9817,275080,4,659884,5,,,1
9818,180113,3,659884,5,252686.0,82',1
9819,271075,3,659884,5,359542.0,86',1
9820,296221,2,659884,5,,,1
9821,156157,2,659884,5,159502.0,67',1
9822,239736,2,659884,5,,,1
9823,172267,2,659884,5,,,1
9824,173386,2,659884,5,286319.0,82',1
9825,317021,3,659884,5,,,1
9826,336809,1,659884,5,,,1
9827,235061,1,659884,5,,,1
9828,256444,4,659884,19,,,1
9829,127512,2,659884,19,,,1
9830,127512,3,659884,19,,,1
9831,285383,2,659884,19,,,1
9832,297380,3,659884,19,,,1
9833,268192,2,659884,19,,,1
9834,153289,2,659884,19,185792.0,63',1
9835,254450,1,659884,19,227931.0,86',1
9836,45702,3,659884,19,321979.0,82',1
9837,271844,2,659884,19,276287.0,63',1
9838,83178,1,659884,19,,,1
9839,304350,2,659884,19,288930.0,87',1
9840,294874,2,659884,5,,,0
9841,294874,3,659884,5,,,0
9842,152740,2,659884,5,,,0
9843,293694,2,659884,5,,,0
9844,171562,4,659884,5,,,0
9845,186444,3,659884,5,,,0
9846,252974,4,659884,19,,,0
9847,297381,2,659884,19,,,0
9848,293702,2,659884,19,,,0
9849,289300,1,659884,19,,,0
9850,219661,4,659881,9,,,1
9851,169515,3,659881,9,,,1
9852,245592,3,659881,9,,,1
9853,153510,3,659881,9,,,1
9854,219271,2,659881,9,220478.0,87',1
9855,185800,1,659881,9,236037.0,76',1
9856,222678,1,659881,9,,,1
9857,146355,3,659881,9,251864.0,76',1
9858,183154,1,659881,9,183810.0,90'+2',1
9859,106957,1,659881,9,,,1
9860,245083,4,659881,13,,,1
9861,151788,3,659881,13,,,1
9862,316344,3,659881,13,,,1
9863,316269,3,659881,13,,,1
9864,144821,2,659881,13,,,1
9865,229289,2,659881,13,,,1
9866,237823,2,659881,13,319038.0,86',1
9867,356358,2,659881,13,,,1
9868,172688,1,659881,13,313043.0,87',1
9869,207232,1,659881,13,359239.0,29',1
9870,340690,1,659881,9,,,0
9871,217514,4,659881,9,,,0
9872,238438,3,659881,9,,,0
9873,200836,3,659881,9,,,0
9874,276138,3,659881,9,,,0
9875,265874,4,659881,13,,,0
9876,257114,3,659881,13,,,0
9877,307210,3,659881,13,,,0
9878,286781,1,659881,13,,,0
9879,363215,2,659881,13,,,0
9880,215961,4,659883,18,,,1
9881,230822,3,659883,18,,,1
9882,182014,3,659883,18,,,1
9883,252481,3,659883,18,,,1
9884,270302,3,659883,18,,,1
9885,270302,1,659883,18,,,1
9886,283228,2,659883,18,,,1
9887,304164,2,659883,18,,,1
9888,249926,1,659883,18,,,1
9889,228431,1,659883,18,315924.0,73',1
9890,215818,2,659883,18,252382.0,87',1
9891,252818,2,659883,18,280811.0,90'+1',1
9892,289824,4,659883,16,,,1
9893,222188,3,659883,16,,,1
9894,183796,3,659883,16,,,1
9895,201324,3,659883,16,246392.0,68',1
9896,245451,3,659883,16,,,1
9897,216609,2,659883,16,,,1
9898,251673,2,659883,16,,,1
9899,191693,2,659883,16,267113.0,68',1
9900,325410,1,659883,16,249699.0,68',1
9901,155529,1,659883,16,250685.0,68',1
9902,117830,1,659883,16,,,1
9903,362442,2,659883,18,,,0
9904,333700,2,659883,18,,,0
9905,171660,4,659883,18,,,0
9906,303894,2,659883,18,,,0
9907,362458,2,659883,18,,,0
9908,326775,2,659883,16,,,0
9909,357053,1,659883,16,,,0
9910,299185,1,659883,16,,,0
9911,216999,4,659883,16,,,0
9912,132237,3,659883,16,,,0
9913,184786,4,659879,28,,,1
9914,318514,3,659879,28,340123.0,84',1
9915,175083,3,659879,28,,,1
9916,252562,3,659879,28,317468.0,83',1
9917,298072,3,659879,28,,,1
9918,237002,2,659879,28,,,1
9919,269158,2,659879,28,359272.0,57',1
9920,302060,1,659879,28,,,1
9921,298071,1,659879,28,280615.0,83',1
9922,156239,2,659879,28,,,1
9923,266022,1,659879,28,338082.0,72',1
9924,175906,4,659879,27,,,1
9925,217009,3,659879,27,,,1
9926,233046,3,659879,27,,,1
9927,286944,2,659879,27,,,1
9928,319055,3,659879,27,,,1
9929,261518,2,659879,27,252831.0,67',1
9930,318536,2,659879,27,338135.0,82',1
9931,271884,2,659879,27,309651.0,90',1
9932,266026,2,659879,27,338133.0,68',1
9933,318956,1,659879,27,,,1
9934,296749,1,659879,27,272154.0,67',1
9935,359270,2,659879,28,,,0
9936,220434,4,659879,28,,,0
9937,319389,2,659879,28,,,0
9938,319427,1,659879,28,,,0
9939,289938,2,659879,27,,,0
9940,178054,4,659879,27,,,0
9941,225615,3,659879,27,,,0
9942,333699,3,659879,27,,,0
9943,303693,4,659886,3,,,1
9944,221602,3,659886,3,,,1
9945,160971,3,659886,3,,,1
9946,285613,3,659886,3,,,1
9947,293671,2,659886,3,319024.0,77',1
9948,136775,2,659886,3,310213.0,90'+1',1
9949,144509,2,659886,3,192080.0,64',1
9950,233047,1,659886,3,,,1
9951,304317,1,659886,3,75574.0,64',1
9952,303577,2,659886,3,,,1
9953,259951,2,659886,3,249278.0,77',1
9954,156217,4,659886,17,,,1
9955,255501,3,659886,17,,,1
9956,334716,3,659886,17,,,1
9957,201353,3,659886,17,234315.0,87',1
9958,219275,3,659886,17,,,1
9959,211678,1,659886,17,253255.0,71',1
9960,211678,2,659886,17,253255.0,71',1
9961,75577,2,659886,17,,,1
9962,223034,2,659886,17,254285.0,86',1
9963,8894,2,659886,17,174548.0,45',1
9964,233041,2,659886,17,182138.0,71',1
9965,146067,1,659886,17,,,1
9966,357792,3,659886,3,,,0
9967,313969,4,659886,3,,,0
9968,167387,1,659886,3,,,0
9969,329628,1,659886,3,,,0
9970,283264,3,659886,17,,,0
9971,254292,2,659886,17,,,0
9972,266454,3,659886,17,,,0
9973,246389,4,659886,17,,,0
9974,16151,4,659885,10,,,1
9975,315921,3,659885,10,,,1
9976,218058,3,659885,10,,,1
9977,171623,3,659885,10,176044.0,88',1
9978,199690,3,659885,10,,,1
9979,146866,2,659885,10,,,1
9980,236342,2,659885,10,,,1
9981,323247,1,659885,10,321918.0,49',1
9982,220573,1,659885,10,270560.0,77',1
9983,287444,1,659885,10,88455.0,78',1
9984,255910,2,659885,10,,,1
9985,159476,4,659885,26,,,1
9986,135294,3,659885,26,,,1
9987,195675,3,659885,26,,,1
9988,196978,3,659885,26,216998.0,74',1
9989,286760,2,659885,26,,,1
9990,183615,2,659885,26,,,1
9991,288714,2,659885,26,,,1
9992,199926,2,659885,26,259925.0,75',1
9993,136135,1,659885,26,253176.0,90',1
9994,233050,1,659885,26,305498.0,66',1
9995,100525,1,659885,26,117713.0,66',1
9996,267116,2,659885,10,,,0
9997,329364,2,659885,10,,,0
9998,75703,3,659885,10,,,0
9999,336586,4,659885,10,,,0
10000,272505,4,659885,26,,,0
10001,362459,1,659885,26,,,0
10002,294654,2,659885,26,,,0
10003,290355,2,659885,26,,,0
10004,184300,4,659887,14,,,1
10005,233976,3,659887,14,,,1
10006,232052,2,659887,14,235062.0,71',1
10007,156309,3,659887,14,337030.0,56',1
10008,260213,3,659887,14,,,1
10009,233326,2,659887,14,,,1
10010,183726,2,659887,14,,,1
10011,245570,2,659887,14,,,1
10012,267611,1,659887,14,127520.0,56',1
10013,286669,2,659887,14,193898.0,56',1
10014,287784,1,659887,14,,,1
10015,183780,4,659887,2,,,1
10016,286803,3,659887,2,,,1
10017,241859,3,659887,2,,,1
10018,231047,3,659887,2,,,1
10019,245098,3,659887,2,,,1
10020,195334,2,659887,2,,,1
10021,316077,2,659887,2,219091.0,82',1
10022,304535,2,659887,2,,,1
10023,182610,1,659887,2,158081.0,73',1
10024,156187,2,659887,2,178062.0,71',1
10025,171547,2,659887,2,194293.0,71',1
10026,256401,4,659887,14,,,0
10027,291252,1,659887,14,,,0
10028,302906,4,659887,14,,,0
10029,260554,2,659887,14,,,0
10030,304135,3,659887,2,,,0
10031,254233,4,659887,2,,,0
10032,156324,2,659887,2,,,0
10033,156394,3,659887,2,,,0
10034,174703,4,659889,7,,,1
10035,180719,3,659889,7,,,1
10036,251801,3,659889,7,,,1
10037,245068,3,659889,7,,,1
10038,233045,3,659889,7,,,1
10039,277392,2,659889,7,280765.0,88',1
10040,201136,2,659889,7,297118.0,87',1
10041,222453,2,659889,7,,,1
10042,304623,1,659889,7,130467.0,82',1
10043,293695,1,659889,7,162716.0,63',1
10044,262871,2,659889,7,242949.0,63',1
10045,238919,4,659889,8,,,1
10046,233460,3,659889,8,,,1
10047,283453,3,659889,8,,,1
10048,357107,3,659889,8,293833.0,45',1
10049,200937,2,659889,8,,,1
10050,286198,2,659889,8,280931.0,70',1
10051,248648,3,659889,8,,,1
10052,256489,3,659889,8,307221.0,70',1
10053,216183,1,659889,8,,,1
10054,286516,1,659889,8,,,1
10055,180955,2,659889,8,318373.0,70',1
10056,286785,2,659889,7,,,0
10057,178754,2,659889,7,,,0
10058,281523,1,659889,7,,,0
10059,146408,2,659889,7,,,0
10060,356357,3,659889,8,,,0
10061,302591,2,659889,8,,,0
10062,316366,3,659889,8,,,0
10063,156197,4,659889,8,,,0
10064,157111,4,659888,23,,,1
10065,270238,3,659888,23,,,1
10066,203329,3,659888,23,,,1
10067,235485,3,659888,23,,,1
10068,296109,2,659888,23,,,1
10069,228390,2,659888,23,,,1
10070,265977,2,659888,23,308969.0,82',1
10071,148356,2,659888,23,147197.0,69',1
10072,177219,1,659888,23,199822.0,82',1
10073,189531,2,659888,23,330924.0,87',1
10074,186385,1,659888,23,256450.0,69',1
10075,150334,4,659888,20,,,1
10076,147256,3,659888,20,,,1
10077,196842,3,659888,20,,,1
10078,203974,3,659888,20,,,1
10079,236641,3,659888,20,285939.0,58',1
10080,140468,2,659888,20,,,1
10081,181558,2,659888,20,309410.0,58',1
10082,291218,2,659888,20,,,1
10083,294071,1,659888,20,302234.0,65',1
10084,250448,2,659888,20,233401.0,58',1
10085,67518,2,659888,20,271816.0,76',1
10086,304625,4,659888,23,,,0
10087,183792,2,659888,23,,,0
10088,88374,3,659888,23,,,0
10089,295620,2,659888,23,,,0
10090,325936,2,659888,20,,,0
10091,255476,3,659888,20,,,0
10092,126619,2,659888,20,,,0
10093,231193,4,659888,20,,,0
10094,245085,2,659890,11,,,1
10095,131466,2,659890,11,,,1
10096,126248,3,659890,11,,,1
10097,237164,3,659890,11,,,1
10098,156228,2,659890,11,,,1
10099,270611,2,659890,11,,,1
10100,193171,2,659890,11,,,1
10101,295339,1,659890,11,240110.0,62',1
10102,179237,1,659890,11,133111.0,77',1
10103,127502,2,659890,11,,,1
10104,172051,4,659890,21,,,1
10105,233813,3,659890,21,,,1
10106,234962,3,659890,21,,,1
10107,287014,2,659890,21,,,1
10108,252812,3,659890,21,286778.0,60',1
10109,246855,3,659890,21,,,1
10110,257844,2,659890,21,,,1
10111,307491,2,659890,21,303512.0,69',1
10112,134066,2,659890,21,271536.0,80',1
10113,203926,1,659890,21,217109.0,80',1
10114,262566,1,659890,21,,,1
10115,162768,2,659890,11,,,0
10116,287252,3,659890,11,,,0
10117,260173,2,659890,11,,,0
10118,322058,4,659890,11,,,0
10119,293674,1,659890,11,,,0
10120,297050,3,659890,11,,,0
10121,96526,3,659890,11,,,0
10122,96526,2,659890,11,,,0
10123,274002,2,659890,21,,,0
10124,296946,4,659890,21,,,0
10125,259199,2,659890,21,,,0
10126,304130,2,659890,21,,,0
10127,333746,1,659890,21,,,0
10128,217162,4,659891,12,,,1
10129,240553,1,659891,12,,,1
10130,228380,2,659891,12,,,1
10131,276615,3,659891,12,,,1
10132,183758,3,659891,12,,,1
10133,159478,2,659891,12,76098.0,72',1
10134,231192,2,659891,12,150185.0,57',1
10135,241245,2,659891,12,,,1
10136,287841,2,659891,12,,,1
10137,319496,1,659891,12,340613.0,86',1
10138,213304,1,659891,12,,,1
10139,243832,4,659891,25,,,1
10140,136638,3,659891,25,,,1
10141,231150,3,659891,25,,,1
10142,236882,3,659891,25,,,1
10143,156342,3,659891,25,201581.0,67',1
10144,199963,2,659891,25,,,1
10145,246337,2,659891,25,200839.0,67',1
10146,229876,3,659891,25,242928.0,59',1
10147,187236,3,659891,25,,,1
10148,251805,1,659891,25,302893.0,80',1
10149,73200,2,659891,25,,,1
10150,260440,3,659891,12,,,0
10151,69318,2,659891,12,,,0
10152,286719,3,659891,12,,,0
10153,273790,2,659891,12,,,0
10154,304169,3,659891,12,,,0
10155,304170,2,659891,12,,,0
10156,333672,1,659891,25,,,0
10157,333752,2,659891,25,,,0
10158,300420,1,659891,25,,,0
10159,357010,2,659891,25,,,0
10160,281494,3,659891,25,,,0
10161,272338,4,659892,29,,,1
10162,302798,3,659892,29,,,1
10163,167862,3,659892,29,,,1
10164,286523,3,659892,29,,,1
10165,295771,2,659892,29,266579.0,90'+3',1
10166,203868,2,659892,29,277302.0,90'+3',1
10167,327126,1,659892,29,208341.0,83',1
10168,295727,2,659892,29,256476.0,71',1
10169,249490,1,659892,29,,,1
10170,173404,2,659892,29,,,1
10171,202714,1,659892,29,297150.0,71',1
10172,249729,4,659892,24,,,1
10173,254383,3,659892,24,,,1
10174,206682,3,659892,24,,,1
10175,252474,3,659892,24,,,1
10176,256514,3,659892,24,318520.0,90'+3',1
10177,171573,2,659892,24,,,1
10178,201606,2,659892,24,,,1
10179,318554,2,659892,24,,,1
10180,158640,1,659892,24,141815.0,90'+5',1
10181,300110,2,659892,24,,,1
10182,105957,2,659892,24,,,1
10183,288980,3,659892,29,,,0
10184,262728,4,659892,29,,,0
10185,157071,2,659892,29,,,0
10186,304120,2,659892,24,,,0
10187,148320,1,659892,24,,,0
10188,277851,2,659892,24,,,0
10189,259111,2,659892,24,,,0
10190,70745,2,659892,24,,,0
10191,268173,2,659892,24,,,0
10192,268173,4,659892,24,,,0
10193,256444,4,659878,19,,,1
10194,127512,2,659878,19,,,1
10195,127512,3,659878,19,,,1
10196,285383,2,659878,19,,,1
10197,297380,3,659878,19,,,1
10198,268192,2,659878,19,,,1
10199,153289,2,659878,19,,,1
10200,227931,3,659878,19,254450.0,84',1
10201,321979,3,659878,19,45702.0,72',1
10202,288930,1,659878,19,304350.0,62',1
10203,271844,2,659878,19,,,1
10204,276287,1,659878,19,289300.0,72',1
10205,221408,4,659878,6,,,1
10206,240232,2,659878,6,,,1
10207,254142,3,659878,6,288478.0,67',1
10208,156506,3,659878,6,,,1
10209,159461,3,659878,6,,,1
10210,113752,3,659878,6,84036.0,54',1
10211,220851,1,659878,6,,,1
10212,7567,2,659878,6,,,1
10213,241544,1,659878,6,156215.0,31',1
10214,225606,1,659878,6,340596.0,67',1
10215,235672,1,659878,6,,,1
10216,234879,3,659878,19,,,0
10217,185792,3,659878,19,,,0
10218,293702,2,659878,19,,,0
10219,297381,2,659878,19,,,0
10220,252974,4,659878,19,,,0
10221,5289,1,659878,6,,,0
10222,246371,2,659878,6,,,0
10223,252825,3,659878,6,,,0
10224,288060,2,659878,6,,,0
10225,255097,4,659878,6,,,0
10226,245083,4,659873,13,,,1
10227,151788,3,659873,13,,,1
10228,316344,3,659873,13,,,1
10229,316269,3,659873,13,,,1
10230,144821,2,659873,13,,,1
10231,229289,2,659873,13,313043.0,88',1
10232,237823,2,659873,13,,,1
10233,356358,2,659873,13,,,1
10234,284834,1,659873,13,,,1
10235,207232,1,659873,13,172688.0,74',1
10236,275080,4,659873,5,,,1
10237,159502,3,659873,5,,,1
10238,271075,3,659873,5,,,1
10239,296221,2,659873,5,,,1
10240,156157,2,659873,5,,,1
10241,239736,2,659873,5,293694.0,81',1
10242,359542,2,659873,5,173386.0,65',1
10243,317021,3,659873,5,,,1
10244,235061,1,659873,5,180113.0,81',1
10245,172267,2,659873,5,,,1
10246,336809,1,659873,5,,,1
10247,363215,2,659873,13,,,0
10248,265874,4,659873,13,,,0
10249,364401,3,659873,13,,,0
10250,257114,3,659873,13,,,0
10251,319038,3,659873,13,,,0
10252,307210,3,659873,13,,,0
10253,286781,1,659873,13,,,0
10254,286319,1,659873,5,,,0
10255,171562,4,659873,5,,,0
10256,186444,3,659873,5,,,0
10257,252686,3,659873,5,,,0
10258,294874,2,659873,5,,,0
10259,294874,3,659873,5,,,0
10260,152740,2,659873,5,,,0
10261,150334,4,659874,20,,,1
10262,147256,3,659874,20,,,1
10263,196842,3,659874,20,,,1
10264,203974,3,659874,20,,,1
10265,236641,3,659874,20,285939.0,67',1
10266,140468,2,659874,20,233401.0,58',1
10267,181558,2,659874,20,,,1
10268,291218,2,659874,20,,,1
10269,294071,1,659874,20,309410.0,57',1
10270,250448,2,659874,20,302234.0,68',1
10271,67518,2,659874,20,271816.0,79',1
10272,220434,4,659874,28,,,1
10273,318514,3,659874,28,364702.0,45',1
10274,175083,3,659874,28,,,1
10275,252562,3,659874,28,302060.0,82',1
10276,298072,3,659874,28,,,1
10277,237002,2,659874,28,,,1
10278,359272,2,659874,28,317468.0,45',1
10279,319389,2,659874,28,338082.0,45',1
10280,180956,1,659874,28,,,1
10281,266022,1,659874,28,156239.0,63',1
10282,269158,2,659874,28,,,1
10283,231193,4,659874,20,,,0
10284,255476,3,659874,20,,,0
10285,355365,2,659874,20,,,0
10286,126619,2,659874,20,,,0
10287,319427,1,659874,28,,,0
10288,340123,3,659874,28,,,0
10289,294040,4,659874,28,,,0
10290,280615,1,659874,28,,,0
10291,238919,4,659875,8,,,1
10292,233460,3,659875,8,,,1
10293,283453,3,659875,8,,,1
10294,357107,3,659875,8,293833.0,75',1
10295,286198,2,659875,8,302591.0,84',1
10296,200937,2,659875,8,245843.0,63',1
10297,248648,3,659875,8,,,1
10298,256489,3,659875,8,,,1
10299,286516,1,659875,8,280931.0,75',1
10300,318373,1,659875,8,180955.0,64',1
10301,216183,1,659875,8,,,1
10302,217514,4,659875,9,,,1
10303,200836,3,659875,9,,,1
10304,169515,3,659875,9,,,1
10305,245592,3,659875,9,,,1
10306,219271,2,659875,9,,,1
10307,177694,2,659875,9,,,1
10308,251864,3,659875,9,146355.0,68',1
10309,185800,1,659875,9,158331.0,68',1
10310,183154,1,659875,9,222678.0,78',1
10311,340690,1,659875,9,236037.0,68',1
10312,156197,4,659875,8,,,0
10313,316366,3,659875,8,,,0
10314,356357,3,659875,8,,,0
10315,238438,3,659875,9,,,0
10316,219661,4,659875,9,,,0
10317,183810,2,659875,9,,,0
10318,276138,3,659875,9,,,0
10319,65434,2,659586,11,245085.0,45',1
10320,131466,2,659586,11,,,1
10321,126248,3,659586,11,,,1
10322,237164,3,659586,11,297050.0,58',1
10323,156228,2,659586,11,,,1
10324,270611,2,659586,11,,,1
10325,193171,2,659586,11,,,1
10326,295339,1,659586,11,240110.0,58',1
10327,127502,2,659586,11,,,1
10328,179237,1,659586,11,133111.0,90',1
10329,217162,4,659586,12,,,1
10330,24836,3,659586,12,,,1
10331,228380,2,659586,12,,,1
10332,183758,3,659586,12,,,1
10333,304169,3,659586,12,,,1
10334,150185,2,659586,12,287841.0,75',1
10335,231192,2,659586,12,340613.0,90',1
10336,159478,2,659586,12,241245.0,45',1
10337,76098,2,659586,12,,,1
10338,213304,1,659586,12,,,1
10339,293674,1,659586,11,,,0
10340,162768,2,659586,11,,,0
10341,96526,3,659586,11,,,0
10342,96526,2,659586,11,,,0
10343,287252,3,659586,11,,,0
10344,260173,2,659586,11,,,0
10345,69318,2,659586,12,,,0
10346,273790,2,659586,12,,,0
10347,286719,3,659586,12,,,0
10348,260440,3,659586,12,,,0
10349,56935,4,659872,1,,,1
10350,263224,3,659872,1,,,1
10351,215441,3,659872,1,,,1
10352,240783,3,659872,1,,,1
10353,231052,2,659872,1,100802.0,86',1
10354,300115,2,659872,1,271473.0,86',1
10355,304152,3,659872,1,245068.0,86',1
10356,252778,3,659872,1,,,1
10357,239525,1,659872,1,246766.0,30',1
10358,277208,2,659872,1,,,1
10359,293696,2,659872,1,303508.0,63',1
10360,172051,4,659872,21,,,1
10361,233813,3,659872,21,,,1
10362,286778,3,659872,21,,,1
10363,234962,3,659872,21,,,1
10364,287014,2,659872,21,217109.0,76',1
10365,134066,2,659872,21,303512.0,72',1
10366,257844,2,659872,21,,,1
10367,307491,2,659872,21,,,1
10368,246855,3,659872,21,,,1
10369,203926,1,659872,21,304130.0,72',1
10370,262566,1,659872,21,,,1
10371,85074,4,659872,1,,,0
10372,233217,2,659872,1,,,0
10373,267206,3,659872,1,,,0
10374,319441,3,659872,1,,,0
10375,259199,2,659872,21,,,0
10376,252812,3,659872,21,,,0
10377,304135,3,659872,21,,,0
10378,333746,1,659872,21,,,0
10379,271536,2,659872,21,,,0
10380,296946,4,659872,21,,,0
10381,275080,4,659864,5,,,1
10382,180113,3,659864,5,,,1
10383,271075,3,659864,5,,,1
10384,296221,2,659864,5,,,1
10385,156157,2,659864,5,,,1
10386,239736,2,659864,5,,,1
10387,172267,2,659864,5,293694.0,90'+5',1
10388,173386,2,659864,5,359542.0,90'+5',1
10389,317021,3,659864,5,,,1
10390,336809,1,659864,5,,,1
10391,235061,1,659864,5,159502.0,79',1
10392,215961,4,659864,18,,,1
10393,230822,3,659864,18,,,1
10394,182014,3,659864,18,,,1
10395,252481,3,659864,18,,,1
10396,270302,3,659864,18,,,1
10397,270302,1,659864,18,,,1
10398,283228,2,659864,18,,,1
10399,304164,2,659864,18,280811.0,70',1
10400,307660,1,659864,18,,,1
10401,249926,1,659864,18,228431.0,76',1
10402,252818,2,659864,18,362442.0,76',1
10403,215818,2,659864,18,260887.0,79',1
10404,171562,4,659864,5,,,0
10405,186444,3,659864,5,,,0
10406,152740,2,659864,5,,,0
10407,294874,2,659864,5,,,0
10408,294874,3,659864,5,,,0
10409,286319,1,659864,5,,,0
10410,252686,3,659864,5,,,0
10411,342198,3,659864,18,,,0
10412,315924,2,659864,18,,,0
10413,171660,4,659864,18,,,0
10414,252382,2,659864,18,,,0
10415,315972,4,659860,4,,,1
10416,301462,3,659860,4,,,1
10417,171677,3,659860,4,,,1
10418,201354,3,659860,4,,,1
10419,172457,2,659860,4,214446.0,69',1
10420,275106,2,659860,4,,,1
10421,199958,2,659860,4,,,1
10422,279454,2,659860,4,,,1
10423,164756,3,659860,4,159296.0,86',1
10424,171673,1,659860,4,356926.0,89',1
10425,217281,1,659860,4,320956.0,85',1
10426,289824,4,659860,16,,,1
10427,222188,3,659860,16,,,1
10428,183796,3,659860,16,,,1
10429,216609,2,659860,16,,,1
10430,246392,3,659860,16,201324.0,86',1
10431,245451,3,659860,16,,,1
10432,152168,2,659860,16,,,1
10433,191693,2,659860,16,299185.0,67',1
10434,251673,2,659860,16,326775.0,67',1
10435,117830,1,659860,16,132237.0,88',1
10436,155529,1,659860,16,250685.0,67',1
10437,336999,3,659860,4,,,0
10438,315182,3,659860,4,,,0
10439,184960,4,659860,4,,,0
10440,294215,3,659860,4,,,0
10441,363194,3,659860,4,,,0
10442,216999,4,659860,16,,,0
10443,325410,1,659860,16,,,0
10444,357053,1,659860,16,,,0
10445,267113,2,659860,16,,,0
10446,245083,4,659859,13,,,1
10447,151788,3,659859,13,,,1
10448,316269,3,659859,13,,,1
10449,316344,3,659859,13,,,1
10450,237823,2,659859,13,257114.0,75',1
10451,229289,2,659859,13,,,1
10452,144821,2,659859,13,,,1
10453,172688,1,659859,13,286781.0,87',1
10454,254375,1,659859,13,207232.0,75',1
10455,356358,2,659859,13,,,1
10456,183780,4,659859,2,,,1
10457,158329,2,659859,2,286803.0,53',1
10458,241859,3,659859,2,,,1
10459,231047,3,659859,2,,,1
10460,245098,3,659859,2,,,1
10461,195334,2,659859,2,,,1
10462,316077,2,659859,2,,,1
10463,304535,2,659859,2,219091.0,80',1
10464,182610,1,659859,2,158081.0,81',1
10465,156187,2,659859,2,178062.0,63',1
10466,171547,2,659859,2,194293.0,63',1
10467,364401,3,659859,13,,,0
10468,307210,3,659859,13,,,0
10469,313043,2,659859,13,,,0
10470,359239,3,659859,13,,,0
10471,265874,4,659859,13,,,0
10472,272499,3,659859,2,,,0
10473,254233,4,659859,2,,,0
10474,156324,2,659859,2,,,0
10475,156394,3,659859,2,,,0
10476,150334,4,659862,20,,,1
10477,147256,3,659862,20,,,1
10478,255476,3,659862,20,,,1
10479,203974,3,659862,20,,,1
10480,236641,3,659862,20,285939.0,88',1
10481,233401,2,659862,20,126619.0,67',1
10482,181558,2,659862,20,,,1
10483,140468,2,659862,20,271816.0,88',1
10484,294071,1,659862,20,309410.0,67',1
10485,250448,2,659862,20,,,1
10486,67518,2,659862,20,355365.0,90'+3',1
10487,303693,4,659862,3,,,1
10488,221602,3,659862,3,,,1
10489,192080,3,659862,3,259951.0,61',1
10490,310213,3,659862,3,285613.0,61',1
10491,141584,3,659862,3,,,1
10492,136775,2,659862,3,249278.0,77',1
10493,144509,2,659862,3,,,1
10494,160971,3,659862,3,270788.0,80',1
10495,75574,1,659862,3,167387.0,80',1
10496,303577,2,659862,3,,,1
10497,233047,1,659862,3,,,1
10498,248276,3,659862,20,,,0
10499,302234,1,659862,20,,,0
10500,196842,3,659862,20,,,0
10501,231193,4,659862,20,,,0
10502,240785,4,659862,3,,,0
10503,293671,2,659862,3,,,0
10504,319024,3,659862,3,,,0
10505,220434,4,659861,28,,,1
10506,318514,3,659861,28,,,1
10507,175083,3,659861,28,364702.0,57',1
10508,252562,3,659861,28,,,1
10509,298072,3,659861,28,,,1
10510,237002,2,659861,28,359272.0,64',1
10511,269158,2,659861,28,,,1
10512,139028,1,659861,28,302060.0,45',1
10513,180956,1,659861,28,,,1
10514,156239,2,659861,28,266022.0,78',1
10515,319389,2,659861,28,298071.0,56',1
10516,157111,4,659861,23,,,1
10517,270238,3,659861,23,,,1
10518,203329,3,659861,23,,,1
10519,235485,3,659861,23,,,1
10520,296109,2,659861,23,,,1
10521,308969,2,659861,23,199822.0,74',1
10522,265977,2,659861,23,,,1
10523,148356,2,659861,23,286797.0,83',1
10524,177219,1,659861,23,147197.0,90',1
10525,189531,2,659861,23,308961.0,83',1
10526,256450,1,659861,23,295620.0,74',1
10527,280615,1,659861,28,,,0
10528,294040,4,659861,28,,,0
10529,317468,2,659861,28,,,0
10530,319427,1,659861,28,,,0
10531,183792,2,659861,23,,,0
10532,304625,4,659861,23,,,0
10533,288982,2,659861,23,,,0
10534,88374,3,659861,23,,,0
10535,238919,4,659866,8,,,1
10536,283453,3,659866,8,,,1
10537,233460,3,659866,8,,,1
10538,248648,3,659866,8,,,1
10539,314829,3,659866,8,357107.0,71',1
10540,200937,2,659866,8,,,1
10541,286198,2,659866,8,,,1
10542,180955,2,659866,8,280931.0,72',1
10543,318373,1,659866,8,302591.0,69',1
10544,286516,1,659866,8,245843.0,83',1
10545,256489,3,659866,8,,,1
10546,217162,4,659866,12,,,1
10547,228380,2,659866,12,,,1
10548,24836,3,659866,12,308587.0,45',1
10549,183758,3,659866,12,,,1
10550,231192,2,659866,12,159478.0,45',1
10551,150185,2,659866,12,76098.0,65',1
10552,276615,3,659866,12,,,1
10553,304169,3,659866,12,340613.0,80',1
10554,287841,2,659866,12,,,1
10555,213304,1,659866,12,,,1
10556,319496,1,659866,12,,,1
