MatchClubPlayerID,Saves,Fouls,YellowCards,RedCards
10655,1,0,0,0
10666,0,0,0,0
10677,0,0,0,0
10683,0,0,0,0
10686,2,0,0,0
10697,1,0,0,0
10715,0,0,0,0
10717,0,0,0,0
10718,0,0,0,0
10729,4,1,0,0
10742,0,0,0,0
10748,0,0,0,0
10749,1,0,0,0
10760,5,0,0,0
10774,0,0,0,0
10778,5,0,0,0
10789,4,0,0,0
10801,0,0,0,0
10806,0,0,0,0
10808,3,0,0,0
10819,2,0,0,0
10834,0,0,0,0
10838,0,0,0,0
10841,2,0,0,0
10852,2,0,0,0
10863,0,0,0,0
10868,0,0,0,0
10870,4,0,0,0
10881,1,0,0,0
10900,0,0,0,0
10904,4,0,0,0
10916,2,0,0,0
10926,0,0,0,0
10932,0,0,0,0
10935,4,0,0,0
10946,1,0,0,0
10965,1,2,0,0
10977,3,1,0,0
10988,0,0,0,0
10998,0,0,0,0
10999,6,0,0,0
11010,1,0,0,0
11025,0,0,0,0
11027,0,0,0,0
11030,4,0,0,0
11057,0,0,0,0
11063,0,0,0,0
11064,6,1,0,0
11075,4,0,0,0
11087,0,0,0,0
11092,0,0,0,0
11095,3,0,0,0
11106,7,1,0,0
11118,0,0,0,0
11124,0,0,0,0
11135,6,0,0,0
11146,0,0,0,0
11150,0,0,0,0
11154,2,0,0,0
11165,1,0,0,0
11177,0,0,0,0
11182,0,0,0,0
11187,3,1,0,0
11198,3,0,0,0
11212,0,0,0,0
11214,0,0,0,0
11215,0,0,0,0
11218,2,0,0,0
11229,5,0,0,0
11243,0,0,0,0
11245,0,0,0,0
11249,0,0,0,0
11251,1,0,0,0
11276,0,0,0,0
11282,3,0,0,0
11293,7,0,0,0
11306,0,0,0,0
11311,1,0,0,0
11321,1,0,0,0
11332,0,0,0,0
11339,0,0,0,0
11354,4,0,0,0
11366,0,0,0,0
11373,0,0,0,0
11377,3,0,0,0
11401,0,0,0,0
11402,0,0,0,0
11406,1,0,0,0
11417,5,0,0,0
11434,0,0,0,0
11435,0,0,0,0
11442,1,0,0,0
11453,2,0,0,0
11466,0,0,0,0
11468,0,0,0,0
11473,3,0,0,0
11484,3,0,0,0
11496,0,0,0,0
11500,0,0,0,0
11504,2,1,0,0
11515,6,0,0,0
11531,0,0,0,0
11533,0,0,0,0
11536,5,0,0,0
11547,0,0,0,0
11560,0,0,0,0
11561,0,0,0,0
11565,1,0,0,0
11576,3,0,0,0
11587,0,0,0,0
11594,0,0,0,0
11597,1,1,0,0
11608,5,0,0,0
11620,0,0,0,0
11625,0,0,0,0
11629,2,0,0,0
11640,3,0,0,0
11656,0,0,0,0
11659,4,0,0,0
11669,5,0,0,0
11684,0,0,0,0
11688,0,0,0,0
11690,4,0,0,0
11701,3,0,0,0
11720,0,0,0,0
11722,3,0,0,0
11734,4,0,0,0
11745,0,0,0,0
11754,0,0,0,0
11766,7,0,0,0
11777,0,0,0,0
11783,0,0,0,0
11784,7,0,0,0
11796,3,0,0,0
11807,0,0,0,0
11814,0,0,0,0
11817,2,1,0,0
11828,5,1,0,0
11842,0,0,0,0
11845,0,0,0,0
11848,3,0,0,0
11859,4,0,0,0
11874,0,0,0,0
11878,0,0,0,0
11879,5,0,0,0
11891,2,0,0,0
11901,0,0,0,0
11910,0,0,0,0
11911,5,1,0,0
11923,2,0,0,0
11937,0,0,0,0
11938,0,0,0,0
11941,3,0,0,0
11952,12,1,0,0
11965,0,0,0,0
11969,0,0,0,0
11970,2,0,0,0
11981,3,0,0,0
11994,0,0,0,0
11998,0,0,0,0
12011,6,0,0,0
12027,0,0,0,0
12028,4,0,0,0
12039,2,0,0,0
12054,0,0,0,0
12058,0,0,0,0
12059,0,0,0,0
12070,3,0,0,0
12099,0,0,0,0
12103,1,0,0,0
12113,2,0,0,0
12123,0,0,0,0
12129,0,0,0,0
12133,5,0,0,0
12144,1,0,0,0
12163,0,0,0,0
12166,8,0,0,0
12188,0,0,0,0
12193,0,0,0,0
12199,5,0,0,0
12211,4,0,0,0
12227,0,0,0,0
12232,0,0,0,0
12233,3,0,0,0
12244,2,0,0,0
12260,0,0,0,0
12266,1,0,0,0
12278,6,1,0,0
12292,0,0,0,0
12297,0,0,0,0
12301,4,0,0,0
12312,7,0,0,0
12326,0,0,0,0
12333,0,0,0,0
12334,2,0,0,0
12345,1,0,0,0
12357,0,0,0,0
12362,0,0,0,0
12366,4,0,0,0
12377,0,0,0,0
12388,0,0,0,0
12396,0,0,0,0
12397,0,1,0,0
12408,3,0,0,0
12423,0,0,0,0
12425,0,0,0,0
12430,4,0,0,0
12441,4,0,0,0
12456,0,0,0,0
12459,0,0,0,0
12461,2,0,0,0
12472,3,0,0,0
12486,0,0,0,0
12487,0,0,0,0
12491,4,0,0,0
12502,3,0,0,0
12515,0,0,0,0
12521,0,0,0,0
12522,3,1,0,0
12532,4,0,0,0
12543,0,0,0,0
12552,0,0,0,0
12553,4,0,0,0
12565,1,0,0,0
12577,0,0,0,0
12580,0,0,0,0
12584,7,0,0,0
12595,3,0,0,0
12610,0,0,0,0
12625,3,0,0,0
12636,0,0,0,0
12641,0,0,0,0
12655,5,0,0,0
12668,0,0,0,0
12670,0,0,0,0
12673,2,0,0,0
12685,2,1,0,0
12697,0,0,0,0
12702,0,0,0,0
12707,2,0,0,0
12719,4,0,0,0
12732,0,0,0,0
12736,0,0,0,0
12740,5,0,0,0
12751,0,0,0,0
12764,0,0,0,0
12770,0,0,0,0
12771,3,0,0,0
12796,0,0,0,0
12800,3,0,0,0
12812,3,0,0,0
12823,0,0,0,0
12828,0,0,0,0
12831,1,0,0,0
12842,2,0,0,0
12858,0,0,0,0
12861,0,0,0,0
12864,4,1,0,0
12875,7,0,0,0
12887,0,0,0,0
12893,2,0,0,0
12904,4,0,0,0
12919,0,0,0,0
12921,0,0,0,0
12923,0,0,0,0
12934,8,0,0,0
12948,0,0,0,0
12950,0,0,0,0
12953,2,1,0,0
12964,3,0,0,0
12977,0,0,0,0
12983,0,0,0,0
12986,5,0,0,0
12997,2,0,0,0
13007,0,0,0,0
13013,0,0,0,0
13014,3,1,0,0
13026,3,0,0,0
13038,0,0,0,0
13039,0,0,0,0
13056,7,0,0,0
13070,0,0,0,0
13086,2,0,0,0
13098,0,0,0,0
13104,0,0,0,0
13107,1,0,0,0
13118,6,1,0,0
13132,0,0,0,0
13137,0,0,0,0
13139,4,0,0,0
13150,4,1,0,0
13162,0,0,0,0
13170,0,0,0,0
13172,2,1,0,0
13183,3,1,0,0
13197,0,0,0,0
13204,3,0,0,0
13215,2,0,0,0
13229,0,0,0,0
13235,0,0,0,0
13237,0,0,0,0
13239,1,0,0,0
13250,5,0,0,0
13262,0,0,0,0
13265,0,0,0,0
13268,0,0,0,0
13279,3,0,0,0
13290,0,0,0,0
13297,0,0,0,0
13298,0,0,0,0
13299,2,0,0,0
13310,4,0,0,0
13325,0,0,0,0
13331,2,0,0,0
13342,1,0,0,0
13354,0,0,0,0
13361,0,0,0,0
13364,0,0,0,0
13375,4,0,0,0
13387,0,0,0,0
13392,0,0,0,0
13393,4,0,0,0
13415,0,0,0,0
13423,5,0,0,0
13434,1,0,0,0
13455,0,0,0,0
13458,0,0,0,0
13470,0,1,0,0
13482,0,0,0,0
13486,0,0,0,0
13488,3,1,0,0
13511,0,0,0,0
13512,0,0,0,0
13515,0,0,0,0
13519,2,0,0,0
13529,5,1,0,0
13546,0,0,0,0
13547,2,0,0,0
13558,5,0,0,0
13570,0,0,0,0
13572,0,0,0,0
13576,7,1,0,0
13587,2,0,0,0
13598,0,0,0,0
13603,0,0,0,0
13606,1,0,0,0
13618,1,0,0,0
13630,0,0,0,0
13637,0,0,0,0
13639,4,1,0,0
13650,2,0,0,0
13662,0,0,0,0
13665,0,0,0,0
13668,0,0,0,0
13669,6,0,0,0
13681,3,0,0,0
13694,0,0,0,0
13697,0,0,0,0
13702,3,0,0,0
13713,2,0,0,0
13727,0,0,0,0
13729,0,0,0,0
13730,0,0,0,0
13731,4,0,0,0
13742,8,0,0,0
13756,0,0,0,0
13758,0,0,0,0
13760,2,0,0,0
13771,4,0,0,0
13787,0,0,0,0
13791,2,0,0,0
13802,2,0,0,0
13816,0,0,0,0
13824,0,0,0,0
13825,3,1,0,0
13836,4,0,0,0
13851,0,0,0,0
13857,2,0,0,0
13868,3,0,0,0
13879,0,0,0,0
13883,0,0,0,0
13884,5,0,0,0
13895,1,0,0,0
13906,0,0,0,0
13912,0,0,0,0
13926,4,0,0,0
13939,0,0,0,0
13943,0,0,0,0
13946,2,0,0,0
13958,3,0,0,0
13972,0,0,0,0
13979,0,0,0,0
13980,2,0,0,0
14005,0,0,0,0
14009,0,0,0,0
14015,2,0,0,0
14026,6,0,0,0
14037,0,0,0,0
14045,3,0,0,0
14056,5,0,0,0
14066,0,0,0,0
14076,6,0,0,0
14087,1,0,0,0
14100,0,0,0,0
14105,0,0,0,0
14109,1,0,0,0
14120,1,0,0,0
14132,0,0,0,0
14136,0,0,0,0
14140,5,1,0,0
14152,5,0,0,0
14163,0,0,0,0
14172,0,0,0,0
14173,2,0,0,0
14184,5,0,0,0
14197,0,0,0,0
14198,0,0,0,0
14202,0,0,0,0
14213,2,0,0,0
14228,0,0,0,0
14231,0,0,0,0
14244,4,0,0,0
14263,0,0,0,0
14264,1,0,0,0
14290,0,0,0,0
14304,3,0,0,0
14315,0,0,0,0
14325,0,0,0,0
14326,1,0,0,0
14337,4,0,0,0
14351,0,0,0,0
14353,0,0,0,0
14357,3,0,0,0
14368,4,0,0,0
14384,0,0,0,0
14386,0,0,0,0
14389,1,0,0,0
14401,0,0,0,0
14414,0,0,0,0
14419,0,0,0,0
14420,3,0,0,0
14432,7,0,0,0
14446,0,0,0,0
14454,2,0,0,0
14465,2,0,0,0
14485,0,0,0,0
14486,3,0,0,0
14511,0,0,0,0
14514,0,0,0,0
14520,3,0,0,0
14531,1,0,0,0
14545,0,0,0,0
14549,0,0,0,0
14550,1,0,0,0
14562,2,1,0,0
14573,0,0,0,0
14576,0,0,0,0
14579,0,0,0,0
14581,2,0,0,0
14608,0,0,0,0
14614,3,0,0,0
14625,5,0,0,0
14638,0,0,0,0
14644,0,0,0,0
14645,4,0,0,0
14656,2,1,0,0
14668,0,0,0,0
14671,0,0,0,0
14674,0,0,0,0
14685,3,0,0,0
14700,0,0,0,0
14701,0,0,0,0
14705,4,0,0,0
14716,2,0,0,0
14734,0,0,0,0
14735,0,0,0,0
14737,2,0,0,0
14748,5,0,0,0
14762,0,0,0,0
14767,0,0,0,0
14783,2,0,0,0
14796,0,0,0,0
14802,0,0,0,0
14805,4,0,0,0
14815,0,0,0,0
14832,0,0,0,0
14846,2,0,0,0
14860,0,0,0,0
14866,0,0,0,0
14867,0,0,0,0
14879,3,0,0,0
14893,0,0,0,0
14897,0,0,0,0
14901,4,1,0,0
14912,1,0,0,0
14924,0,0,0,0
14930,0,0,0,0
14932,2,0,0,0
14943,4,0,0,0
14957,0,0,0,0
14960,0,0,0,0
14962,2,0,0,0
14973,0,0,0,0
14986,0,0,0,0
14993,0,0,0,0
14994,5,1,0,0
15018,0,0,0,0
15025,2,1,0,0
15047,0,0,0,0
15056,0,0,0,0
15057,11,0,0,0
15068,4,0,0,0
15089,0,0,0,0
15090,1,0,0,0
15101,4,0,0,0
15118,0,0,0,0
15120,0,0,0,0
15124,2,0,0,0
15135,5,0,0,0
15149,0,0,0,0
15152,0,0,0,0
15157,4,0,0,0
15168,3,0,0,0
15183,0,0,0,0
15187,0,0,0,0
15190,2,0,0,0
15201,4,0,0,0
15212,0,0,0,0
15221,2,0,0,0
15233,2,0,0,0
15248,0,0,0,0
15253,0,0,0,0
15257,3,0,0,0
15268,3,0,0,0
15282,0,0,0,0
15285,0,0,0,0
15311,0,0,0,0
15321,0,0,0,0
15323,2,0,0,0
15334,2,0,0,0
15346,0,0,0,0
15349,0,0,0,0
15351,0,0,0,0
15357,7,2,0,0
15369,2,0,0,0
15381,0,0,0,0
15389,0,0,0,0
15390,6,0,0,0
15400,3,0,0,0
15419,4,3,0,0
15430,0,0,0,0
15444,0,0,0,0
15447,0,0,0,0
15453,2,0,0,0
15464,1,0,0,0
15476,0,0,0,0
15481,0,0,0,0
15485,6,0,0,0
15496,0,0,0,0
15510,0,0,0,0
15511,0,0,0,0
15514,3,0,0,0
15525,1,0,0,0
15536,0,0,0,0
15541,0,0,0,0
15544,0,0,0,0
15546,5,0,0,0
15557,6,1,0,0
15570,0,0,0,0
15575,0,0,0,0
