MatchClubPlayerID,PlayerID,PlayerTypeID,MatchID,ClubID,SubstitutedForPlayer,SubstitutionTime,Played
294,235873,3,660063,22,315294.0,82',1
295,199690,3,660063,10,,,1
296,302672,3,660063,22,172680.0,72',1
297,267116,2,660063,10,,,1
298,71042,2,660063,22,,,1
299,255910,2,660063,10,75703.0,84',1
300,86436,2,660063,22,,,1
301,146866,2,660063,10,,,1
302,228578,2,660063,22,76914.0,59',1
303,236342,2,660063,10,,,1
304,202539,1,660063,22,,,1
305,220573,1,660063,10,287444.0,70',1
306,197425,2,660063,22,171513.0,59',1
307,323247,1,660063,10,176044.0,84',1
308,285201,1,660063,22,,,1
309,219508,2,660063,10,171623.0,90',1
310,277661,4,660063,22,,,0
311,201136,2,660063,22,,,0
312,168478,3,660063,22,,,0
313,187782,3,660063,22,,,0
314,98448,3,660063,22,,,0
315,232755,3,660063,10,,,0
316,232755,2,660063,10,,,0
317,287464,2,660063,10,,,0
318,321918,1,660063,10,,,0
319,270560,2,660063,10,,,0
320,233049,4,660063,10,,,0
321,243832,4,660055,25,,,1
322,183780,4,660055,2,,,1
323,236882,3,660055,25,,,1
324,237958,3,660055,2,,,1
325,136638,3,660055,25,,,1
326,241859,3,660055,2,,,1
327,156342,3,660055,25,229876.0,57',1
328,231047,3,660055,2,194293.0,69',1
329,187236,3,660055,25,,,1
330,245098,3,660055,2,,,1
331,310964,1,660055,25,,,1
332,195334,2,660055,2,215186.0,86',1
333,333752,2,660055,25,199963.0,57',1
334,219091,2,660055,2,316077.0,78',1
335,251806,2,660055,25,,,1
336,158329,2,660055,2,,,1
337,251805,1,660055,25,200839.0,88',1
338,178062,2,660055,2,,,1
339,285698,1,660055,25,227441.0,57',1
340,304535,2,660055,2,156324.0,78',1
341,73200,2,660055,25,,,1
342,171547,2,660055,2,171628.0,69',1
343,201581,2,660055,25,,,0
344,231150,3,660055,25,,,0
345,246337,2,660055,25,,,0
346,303277,4,660055,25,,,0
347,266022,1,660055,25,,,0
348,304135,3,660055,2,,,0
349,254233,4,660055,2,,,0
350,182610,1,660055,2,,,0
351,156394,3,660055,2,,,0
352,146468,4,660059,26,,,1
353,231059,4,660059,14,,,1
354,135294,3,660059,26,,,1
355,233976,3,660059,14,,,1
356,195675,3,660059,26,,,1
357,101934,3,660059,14,,,1
358,259925,3,660059,26,,,1
359,232052,2,660059,14,,,1
360,286760,2,660059,26,,,1
361,156309,3,660059,14,260213.0,45',1
362,207894,2,660059,26,,,1
363,183726,2,660059,14,,,1
364,199926,2,660059,26,288714.0,76',1
365,182138,2,660059,14,260554.0,45',1
366,183615,2,660059,26,,,1
367,245570,2,660059,14,,,1
368,136135,1,660059,26,148306.0,90'+3',1
369,127520,1,660059,14,,,1
370,233050,1,660059,26,,,1
371,167140,2,660059,14,287784.0,67',1
372,100525,1,660059,26,216998.0,81',1
373,233326,2,660059,14,,,1
374,117713,2,660059,26,,,0
375,303521,3,660059,26,,,0
376,132374,2,660059,26,,,0
377,272505,4,660059,26,,,0
378,253176,3,660059,26,,,0
379,313069,1,660059,26,,,0
380,286669,2,660059,14,,,0
381,267611,1,660059,14,,,0
382,184300,4,660059,14,,,0
383,297256,1,660059,14,,,0
384,193898,2,660059,14,,,0
385,337030,3,660059,14,,,0
386,175906,4,660062,27,,,1
387,131979,4,660062,24,,,1
388,67671,3,660062,27,,,1
389,254383,3,660062,24,,,1
390,217009,3,660062,27,,,1
391,206682,3,660062,24,,,1
392,281323,3,660062,27,289938.0,77',1
393,304120,2,660062,24,252474.0,59',1
394,252831,3,660062,27,,,1
395,256514,3,660062,24,,,1
396,286944,2,660062,27,266026.0,45',1
397,171573,2,660062,24,204067.0,87',1
398,261518,2,660062,27,271884.0,45',1
399,201606,2,660062,24,318554.0,80',1
400,296749,1,660062,27,318956.0,77',1
401,277851,2,660062,24,,,1
402,150409,1,660062,27,,,1
403,210252,1,660062,24,,,1
404,189505,2,660062,27,,,1
405,300110,2,660062,24,105957.0,80',1
406,318536,2,660062,27,338135.0,88',1
407,216617,2,660062,24,,,1
408,178054,4,660062,27,,,0
409,233046,3,660062,27,,,0
410,319055,3,660062,27,,,0
411,356979,1,660062,27,,,0
412,158640,1,660062,24,,,0
413,148320,1,660062,24,,,0
414,249729,4,660062,24,,,0
415,70745,2,660062,24,,,0
416,171650,2,660062,24,,,0
417,272338,4,660067,29,,,1
418,159382,4,660067,12,,,1
419,302798,3,660067,29,,,1
420,24836,3,660067,12,,,1
421,256476,3,660067,29,,,1
422,197050,3,660067,12,,,1
423,257622,3,660067,29,167862.0,67',1
424,276615,3,660067,12,218252.0,78',1
425,295771,2,660067,29,,,1
426,183758,3,660067,12,,,1
427,297150,2,660067,29,203868.0,80',1
428,150185,2,660067,12,,,1
429,340228,3,660067,29,116662.0,79',1
430,287841,2,660067,12,159478.0,67',1
431,230626,3,660067,29,,,1
432,231192,2,660067,12,275716.0,85',1
433,295727,2,660067,29,193452.0,67',1
434,76098,2,660067,12,340613.0,85',1
435,173404,2,660067,29,,,1
436,213304,1,660067,12,,,1
437,249490,1,660067,29,208341.0,87',1
438,124439,1,660067,12,71067.0,67',1
439,286523,3,660067,29,,,0
440,327126,1,660067,29,,,0
441,305783,4,660067,29,,,0
442,277302,2,660067,29,,,0
443,319496,1,660067,12,,,0
444,228380,2,660067,12,,,0
445,217162,4,660067,12,,,0
446,201103,3,660067,12,,,0
447,245083,4,659915,13,,,1
448,221408,4,659915,6,,,1
449,249756,3,659915,13,,,1
450,319014,2,659915,6,,,1
451,358595,3,659915,13,,,1
452,312130,3,659915,6,,,1
453,316344,3,659915,13,121021.0,60',1
454,156506,3,659915,6,,,1
455,183778,3,659915,13,,,1
456,252825,3,659915,6,,,1
457,121893,2,659915,13,,,1
458,195532,2,659915,6,220851.0,64',1
459,192278,2,659915,13,229289.0,89',1
460,246371,2,659915,6,,,1
461,235893,2,659915,13,198531.0,60',1
462,7567,2,659915,6,,,1
463,284834,1,659915,13,,,1
464,241544,1,659915,6,,,1
465,298592,2,659915,13,,,1
466,340596,1,659915,6,156215.0,64',1
467,207232,1,659915,13,254375.0,73',1
468,235672,1,659915,6,84036.0,76',1
469,257114,3,659915,13,,,0
470,319038,3,659915,13,,,0
471,121714,2,659915,13,,,0
472,144821,2,659915,13,,,0
473,265874,4,659915,13,,,0
474,113752,3,659915,6,,,0
475,254142,3,659915,6,,,0
476,225606,1,659915,6,,,0
477,5289,1,659915,6,,,0
478,288478,2,659915,6,,,0
479,255097,4,659915,6,,,0
480,238919,4,660034,8,,,1
481,238233,4,660034,7,,,1
482,283453,3,660034,8,,,1
483,130467,3,660034,7,,,1
484,233460,3,660034,8,,,1
485,180719,3,660034,7,,,1
486,248648,3,660034,8,256489.0,75',1
487,245068,3,660034,7,,,1
488,249711,3,660034,8,,,1
489,280510,3,660034,7,,,1
490,245843,2,660034,8,280931.0,89',1
491,297118,2,660034,7,,,1
492,252901,2,660034,8,148614.0,75',1
493,277392,2,660034,7,,,1
494,286516,1,660034,8,152732.0,89',1
495,222453,2,660034,7,,,1
496,159491,1,660034,8,,,1
497,288791,1,660034,7,,,1
498,216183,1,660034,8,197354.0,66',1
499,293695,1,660034,7,,,1
500,251571,1,660034,8,,,1
501,242949,1,660034,7,281523.0,66',1
502,156197,4,660034,8,,,0
503,240531,2,660034,8,,,0
504,307221,1,660034,8,,,0
505,357107,3,660034,8,,,0
506,233045,3,660034,7,,,0
507,262871,2,660034,7,,,0
508,286319,1,660034,7,,,0
509,251801,3,660034,7,,,0
510,286785,2,660034,7,,,0
511,146408,2,660034,7,,,0
512,282982,2,660034,7,,,0
513,156217,4,659923,17,,,1
514,273249,4,659923,16,,,1
515,255501,3,659923,17,,,1
516,132237,3,659923,16,250685.0,83',1
517,183764,3,659923,17,266454.0,45',1
518,222188,3,659923,16,,,1
519,201353,3,659923,17,,,1
520,294222,3,659923,16,201324.0,64',1
521,219275,3,659923,17,,,1
522,216609,2,659923,16,,,1
523,116825,2,659923,17,,,1
524,237002,2,659923,16,201350.0,45',1
525,75577,2,659923,17,8894.0,78',1
526,152168,2,659923,16,,,1
527,286214,1,659923,17,233041.0,41',1
528,191693,2,659923,16,246392.0,45',1
529,223034,2,659923,17,234315.0,86',1
530,231574,2,659923,16,326775.0,45',1
531,174548,2,659923,17,,,1
532,261168,1,659923,16,,,1
533,227627,1,659923,17,146067.0,78',1
534,117830,1,659923,16,,,1
535,253255,2,659923,17,,,0
536,283264,3,659923,17,,,0
537,246389,4,659923,17,,,0
538,254292,2,659923,17,,,0
539,155529,1,659923,16,,,0
540,216999,4,659923,16,,,0
541,267113,2,659923,16,,,0
542,322058,4,659925,11,,,1
543,157111,4,659925,23,,,1
544,234879,3,659925,11,,,1
545,270238,3,659925,23,295620.0,45',1
546,105803,3,659925,11,,,1
547,88374,3,659925,23,,,1
548,297050,3,659925,11,237164.0,72',1
549,147197,3,659925,23,,,1
550,287252,3,659925,11,,,1
551,235485,3,659925,23,308969.0,75',1
552,127502,2,659925,11,,,1
553,82716,2,659925,23,,,1
554,133111,2,659925,11,,,1
555,296109,2,659925,23,,,1
556,286198,2,659925,11,,,1
557,148356,2,659925,23,,,1
558,172605,2,659925,23,374519.0,84',1
559,240110,1,659925,11,,,1
560,199822,1,659925,23,324902.0,84',1
561,179237,1,659925,11,96526.0,72',1
562,189531,2,659925,23,330924.0,59',1
563,293674,1,659925,11,,,0
564,65434,2,659925,11,,,0
565,131466,2,659925,11,,,0
566,280680,2,659925,11,,,0
567,295339,1,659925,11,,,0
568,162716,1,659925,11,,,0
569,218207,4,659925,23,,,0
570,319083,2,659925,23,,,0
571,183792,2,659925,23,,,0
572,56935,4,660047,1,,,1
573,275080,4,660047,5,,,1
574,215441,3,660047,1,,,1
575,152660,3,660047,5,,,1
576,249768,3,660047,1,,,1
577,264469,3,660047,5,317021.0,89',1
578,304152,3,660047,1,,,1
579,180113,3,660047,5,,,1
580,252778,3,660047,1,,,1
581,293826,2,660047,5,,,1
582,277208,2,660047,1,,,1
583,156157,2,660047,5,,,1
584,233217,2,660047,1,304153.0,75',1
585,296221,2,660047,5,,,1
586,255802,2,660047,1,246766.0,89',1
587,251800,2,660047,5,,,1
588,239525,1,660047,1,,,1
589,336809,1,660047,5,,,1
590,219188,2,660047,1,197351.0,75',1
