MatchClubPlayerID,PlayerTypeID,Goals,Assists,Fouls,Offsides,Shots,ShotsOnTarget,YellowCards,RedCards
11835,2,0,0,1,1,1,0,0,0
11836,2,0,0,0,0,0,0,0,0
11837,2,0,1,2,0,2,1,0,0
11839,2,0,0,3,0,1,0,1,0
11840,1,0,0,0,0,1,1,0,0
11843,3,0,0,0,0,0,0,0,0
11844,3,0,0,0,0,0,0,0,0
11845,2,0,0,0,0,0,0,0,0
11846,3,0,0,0,0,0,0,0,0
11847,3,0,0,0,0,0,0,0,0
11848,3,0,0,0,0,0,0,0,0
11850,2,0,0,0,0,0,0,0,0
11851,1,0,0,0,0,0,0,0,0
11853,3,0,0,1,0,0,0,0,0
11854,3,0,1,3,0,0,0,1,0
11855,3,0,0,0,1,0,0,0,0
11856,2,0,0,2,0,0,0,1,0
11857,2,0,0,2,0,1,0,0,0
11858,2,0,0,1,0,0,0,1,0
11859,2,0,0,0,0,0,0,0,0
11860,2,1,0,0,0,1,1,0,0
11861,1,2,0,0,0,2,2,0,0
11862,1,0,0,0,0,2,0,0,0
11864,3,0,0,0,0,0,0,0,0
11865,3,0,0,1,0,0,0,1,0
11866,3,0,0,1,1,0,0,1,0
11867,3,0,0,0,1,0,0,0,0
11868,2,0,0,2,0,1,0,0,0
11869,2,0,0,0,0,0,0,0,0
11870,2,0,0,1,0,0,0,0,0
11871,2,0,0,0,0,4,2,0,0
11872,1,0,0,0,0,4,0,0,0
11873,1,0,0,0,0,0,0,0,0
11874,2,0,0,0,0,0,0,0,0
11875,3,0,0,0,0,0,0,0,0
11877,3,0,0,0,0,0,0,0,0
11878,2,0,0,0,0,0,0,0,0
11881,1,0,0,0,0,0,0,0,0
11882,3,0,0,0,0,0,0,0,0
11884,3,0,0,1,0,0,0,0,0
11885,2,0,0,3,0,1,0,0,0
11887,3,0,1,1,0,0,0,0,0
11888,3,1,0,0,0,2,1,0,0
11889,2,0,1,1,0,1,0,0,0
11890,2,1,0,2,1,1,1,0,0
11891,2,0,0,2,0,1,0,1,0
11892,1,0,0,1,0,1,0,1,0
11893,1,0,1,0,0,2,0,0,0
11895,3,0,1,0,0,0,0,0,0
11896,3,0,0,0,0,0,0,0,0
11897,3,0,0,1,0,0,0,1,0
11898,3,0,0,1,1,0,0,0,0
11899,2,0,0,1,1,1,1,0,0
11900,2,0,1,0,0,0,0,0,0
11901,2,0,0,0,0,0,0,0,0
11902,1,2,0,0,0,4,4,0,0
11903,2,0,1,0,0,1,0,0,0
11904,2,1,0,2,0,1,1,0,0
11906,3,0,0,0,0,0,0,0,0
11908,3,0,0,0,0,0,0,0,0
11912,2,0,0,0,0,0,0,0,0
11913,3,0,0,0,0,0,0,0,0
11914,2,0,0,0,0,0,0,0,0
11916,3,0,0,2,0,0,0,0,0
11917,3,0,0,1,0,0,0,0,0
11918,3,0,0,1,0,0,0,1,0
11919,2,1,0,0,0,2,1,0,0
11920,2,1,2,0,0,1,1,0,0
11921,2,0,0,2,0,1,0,0,0
11922,2,0,0,0,1,0,0,0,0
11923,3,0,0,2,0,0,0,0,0
11924,1,0,0,0,0,4,1,0,0
11925,1,1,0,1,1,1,1,0,0
11927,3,0,0,2,1,0,0,1,0
11928,3,0,0,1,0,1,0,0,0
11929,3,0,0,1,0,1,1,1,0
11930,3,0,0,2,1,0,0,1,0
11931,2,0,0,0,0,1,1,0,0
11932,3,0,0,1,1,0,0,1,0
11933,2,0,0,3,0,0,0,1,0
11934,1,1,0,0,0,3,1,0,0
11935,1,0,0,2,0,2,0,0,0
11936,1,0,0,0,0,1,1,0,0
11937,1,0,0,0,0,0,0,0,0
11938,3,0,0,0,0,0,0,0,0
11940,2,0,0,0,0,0,0,0,0
11941,3,0,0,0,0,0,0,0,0
11942,1,0,0,0,0,0,0,0,0
11943,2,0,0,0,0,0,0,0,0
11944,3,0,0,0,0,0,0,0,0
11945,3,0,0,0,0,0,0,0,0
11948,3,0,0,2,1,0,0,0,0
11949,3,0,0,0,0,0,0,0,0
11950,3,0,1,1,0,2,1,0,0
11951,3,0,0,0,0,0,0,0,0
11952,1,0,0,0,0,2,0,0,0
11953,2,0,0,1,0,0,0,0,0
11954,2,0,0,1,0,0,0,0,0
11955,2,0,0,0,0,3,0,0,0
11956,1,1,0,0,0,6,1,0,0
11957,1,0,0,0,0,1,0,0,0
11959,3,0,0,3,0,0,0,0,0
11960,3,0,0,0,0,0,0,0,0
11961,2,0,1,1,1,1,0,0,0
11962,3,0,0,1,0,0,0,0,0
11963,3,0,0,2,0,0,0,0,0
11964,2,0,0,0,0,3,1,0,0
11965,2,0,0,1,0,0,0,0,0
11966,2,0,0,1,0,0,0,0,0
11967,1,0,0,1,0,1,0,0,0
11968,1,0,0,2,0,1,0,0,0
11969,3,0,0,0,0,0,0,0,0
11970,2,0,0,0,0,0,0,0,0
11973,3,0,0,0,0,0,0,0,0
11974,1,0,0,0,0,0,0,0,0
11975,2,0,0,0,0,0,0,0,0
11977,1,0,0,0,0,0,0,0,0
11978,2,0,0,0,0,0,0,0,0
11980,3,0,0,0,0,0,0,0,0
11981,3,0,0,1,1,0,0,1,0
11982,3,0,0,1,0,1,0,0,0
11983,3,0,0,2,0,0,0,1,0
11984,2,0,1,2,0,2,2,0,0
11985,2,0,0,2,0,0,0,0,0
11986,2,0,0,2,0,1,0,0,0
11988,2,0,0,0,0,2,1,0,0
11989,2,1,1,1,0,4,2,0,0
11991,3,0,0,0,0,0,0,0,0
11992,3,0,0,1,0,0,0,0,0
11993,3,0,0,0,0,0,0,0,0
11994,3,0,0,2,0,0,0,1,1
11995,2,0,0,0,0,2,1,0,0
11996,2,0,0,0,0,0,0,0,0
11997,2,0,0,1,1,0,0,0,0
11998,1,0,0,1,0,0,0,0,0
11999,1,0,0,1,0,0,0,0,0
12000,2,0,0,1,0,0,0,0,1
12002,3,0,0,0,0,0,0,0,0
12003,2,0,0,0,0,0,0,0,0
12004,1,0,0,0,0,0,0,0,0
12005,3,0,0,0,0,0,0,0,0
12006,1,0,0,0,0,0,0,0,0
12007,3,0,0,0,0,1,0,0,0
12010,3,0,0,0,2,0,0,0,0
12011,3,0,0,1,0,1,0,0,0
12012,3,0,0,1,0,0,0,0,0
12013,2,0,0,3,0,1,0,0,0
12014,2,0,0,3,0,0,0,0,0
12015,3,0,1,0,0,2,0,1,0
12016,2,0,0,0,0,0,0,0,0
12017,1,0,0,1,0,3,0,0,0
12018,2,0,0,1,0,0,0,0,0
12019,2,1,0,0,3,1,1,0,0
12021,3,0,0,0,0,0,0,0,0
12022,3,0,0,5,0,0,0,0,0
12023,2,0,0,1,0,0,0,1,0
12024,2,0,1,3,0,2,0,0,0
12025,2,0,1,0,0,1,0,0,0
12026,2,0,0,1,0,0,0,0,0
12027,3,0,0,1,0,0,0,1,0
12028,1,1,0,3,0,4,2,0,0
12030,1,0,0,0,1,2,0,0,0
12031,3,0,0,0,0,0,0,0,0
12033,3,0,0,0,0,0,0,0,0
12034,3,0,0,0,0,0,0,0,0
12035,2,0,0,0,0,0,0,0,0
12036,3,0,0,0,0,0,0,0,0
12037,1,0,0,0,0,0,0,0,0
12039,2,0,0,0,0,0,0,0,0
12041,2,0,0,0,0,0,0,0,0
12043,3,0,0,1,0,1,0,0,0
12044,3,0,0,0,0,2,0,0,0
12045,3,0,0,0,0,0,0,0,0
12046,3,1,0,0,0,1,1,1,0
12047,2,1,0,1,0,3,1,0,0
12048,2,0,1,3,0,2,1,0,0
12049,2,0,0,1,0,0,0,0,0
12050,1,0,1,1,0,1,0,0,0
12051,1,1,0,0,0,1,1,0,0
12052,2,0,1,1,0,1,0,0,0
12054,3,0,0,0,0,0,0,0,0
12055,2,0,0,0,0,0,0,0,0
12056,3,0,0,0,0,3,1,0,0
12057,3,0,0,3,0,0,0,0,0
12058,2,0,0,0,0,0,0,0,0
12059,3,0,0,2,0,1,0,0,0
12061,2,0,0,0,0,2,1,0,0
12062,1,0,0,0,0,3,0,0,0
12063,1,0,0,0,0,2,0,0,0
12064,2,0,0,0,0,0,0,0,0
12066,3,0,0,0,0,0,0,0,0
12068,2,0,0,0,0,0,0,0,0
12069,2,0,0,0,0,0,0,0,0
12070,2,0,0,0,0,0,0,0,0
12072,3,0,0,2,0,0,0,0,0
12073,3,1,0,0,0,1,1,0,0
12074,3,0,1,1,2,1,1,0,0
12075,2,0,0,0,0,1,0,0,0
12076,2,0,0,1,0,2,0,1,0
12077,2,0,0,0,0,1,0,0,0
12078,2,0,0,1,0,4,1,1,0
12079,1,2,1,0,0,3,2,0,0
12080,1,0,0,0,0,0,0,0,0
12081,1,0,0,2,0,1,0,0,0
12083,3,0,0,2,0,1,1,1,0
12084,3,0,0,1,0,2,0,0,0
12085,3,0,0,0,1,1,0,0,0
12086,2,0,0,1,0,0,0,0,0
12087,2,0,0,1,0,2,0,0,0
12088,2,1,0,1,1,4,3,0,0
12089,2,0,0,1,0,0,0,0,0
12090,2,1,0,1,0,5,1,0,0
12091,1,0,1,2,0,0,0,1,0
12093,2,0,0,0,0,0,0,0,0
12094,2,0,0,0,0,0,0,0,0
12095,1,0,0,0,0,0,0,0,0
12096,2,0,0,0,0,0,0,0,0
12097,3,0,0,0,0,0,0,0,0
12100,3,0,0,0,0,0,0,0,0
12102,3,0,0,2,0,0,0,0,0
12103,3,0,0,2,1,0,0,1,0
12104,3,0,0,0,0,0,0,0,0
12105,2,0,0,0,0,1,0,0,0
12106,2,0,0,2,2,1,0,0,0
12107,2,0,0,4,0,1,0,0,0
12108,2,0,0,1,1,2,0,0,0
12109,1,0,0,0,0,6,1,0,0
12111,2,0,0,0,0,4,1,0,0
12113,2,0,0,1,0,0,0,1,0
12115,2,0,0,0,0,1,0,0,0
12116,2,0,0,0,0,2,0,0,0
12117,2,0,0,3,1,0,0,0,0
12118,1,0,0,1,0,0,0,0,0
12119,3,0,0,0,0,1,0,0,0
12120,3,0,0,0,0,0,0,0,0
12121,1,0,0,2,0,1,1,0,0
12124,2,0,0,0,0,0,0,0,0
12125,2,0,0,0,0,0,0,0,0
12127,1,0,0,0,0,0,0,0,0
12128,2,0,0,0,0,0,0,0,0
12129,2,0,0,0,0,0,0,0,0
12130,2,0,0,0,0,0,0,0,0
12133,3,0,0,0,0,0,0,0,0
12134,3,0,0,1,0,0,0,0,0
12135,3,1,0,0,1,1,1,0,0
12136,3,0,0,4,0,0,0,0,0
12137,2,0,1,2,0,0,0,0,0
12138,2,0,0,4,0,3,0,0,0
12139,2,0,0,0,0,0,0,0,0
12140,1,1,0,0,0,2,1,0,0
12141,1,0,1,1,0,2,0,0,0
12142,2,0,0,0,0,1,0,0,0
12144,3,0,0,2,1,0,0,0,0
12145,3,1,0,0,0,1,1,0,0
12146,3,0,0,2,0,1,0,0,0
12147,2,0,0,1,0,0,0,0,0
12148,2,0,0,2,0,2,0,0,0
12149,2,0,0,1,0,3,1,0,0
12150,3,0,1,1,0,0,0,0,0
12151,3,0,0,2,0,0,0,0,0
12152,1,0,0,2,0,3,2,0,0
12153,1,0,0,4,0,4,2,0,0
12155,3,0,0,0,0,0,0,0,0
12156,2,0,0,0,0,0,0,0,0
12157,2,0,0,0,0,0,0,0,0
12158,1,0,0,0,0,0,0,0,0
12159,3,0,0,0,0,0,0,0,0
12160,2,0,0,0,0,0,0,0,0
12163,2,0,0,0,0,0,0,0,0
12165,3,0,0,0,0,0,0,0,0
12166,3,0,0,1,0,1,0,0,0
12167,3,0,0,0,0,1,1,0,0
12168,2,0,0,3,0,0,0,0,0
12169,2,0,0,4,0,2,0,0,0
12170,3,0,0,1,0,0,0,0,0
12171,2,0,0,2,0,0,0,1,0
12172,1,0,0,0,0,3,0,0,0
12173,2,0,0,3,1,0,0,1,0
12176,3,0,1,1,1,0,0,0,0
12177,3,0,0,4,0,0,0,1,0
12178,3,0,0,1,0,1,0,1,0
12180,2,0,0,1,0,0,0,0,0
12181,2,0,0,1,0,0,0,0,0
12182,1,0,0,2,1,1,0,0,0
12183,2,0,0,0,0,2,0,0,0
12184,3,0,0,1,0,0,0,0,0
12185,1,0,0,0,0,2,1,0,0
12186,1,0,0,0,0,3,1,0,0
12187,3,0,0,0,0,0,0,0,0
12189,2,0,0,0,0,0,0,0,0
12190,2,0,0,0,0,0,0,0,0
12192,1,0,0,0,0,0,0,0,0
12194,2,0,0,0,0,0,0,0,0
12196,2,0,0,0,0,0,0,0,0
12197,3,0,0,0,0,0,0,0,0
12198,3,1,0,1,0,1,1,0,0
12199,3,0,0,1,0,3,1,0,0
12200,2,0,0,0,0,1,0,0,0
12201,2,0,0,0,0,0,0,0,0
12202,2,0,0,1,0,0,0,0,0
12203,1,1,0,1,0,2,1,0,0
12204,1,0,1,3,0,0,0,0,0
12205,1,0,0,0,0,0,0,0,0
12207,3,0,0,1,0,1,0,1,0
12208,3,0,0,2,2,0,0,1,0
12209,2,0,0,1,0,1,1,0,0
12210,3,0,0,0,0,0,0,0,0
12211,3,0,0,1,0,0,0,0,0
12212,2,0,0,2,0,2,0,1,0
12213,2,0,0,3,0,3,1,0,0
12214,2,0,0,0,0,6,1,0,0
12215,2,0,0,4,0,1,0,0,0
12216,1,0,0,3,0,0,0,1,0
12217,2,0,0,0,0,0,0,0,0
12218,3,0,0,0,0,0,0,0,0
12219,3,0,0,0,0,0,0,0,0
12220,3,0,0,0,0,0,0,0,0
12222,1,0,0,0,0,0,0,0,0
12223,3,0,0,0,0,0,0,0,0
12224,3,0,0,0,0,0,0,0,0
12225,2,0,0,0,0,0,0,0,0
12227,2,0,0,0,0,0,0,0,0
12228,3,0,0,0,0,0,0,0,0
12229,2,0,0,0,0,0,0,0,0
12230,3,0,0,0,0,0,0,0,0
12231,2,0,0,0,0,0,0,0,0
12232,2,0,0,0,0,0,0,0,0
12234,2,0,0,1,0,0,0,0,0
12235,3,0,0,2,0,0,0,0,0
12236,3,0,0,2,0,1,0,1,0
12237,3,0,0,3,0,1,0,0,0
12238,2,0,0,3,1,0,0,0,0
12239,3,0,0,2,0,1,0,0,0
12241,2,0,0,0,0,4,2,0,0
12242,1,0,0,1,1,8,4,0,0
12243,1,0,0,1,0,2,1,0,0
12245,3,0,0,2,1,0,0,1,0
12246,3,0,0,0,0,1,0,0,0
12247,3,0,0,1,0,0,0,0,0
12248,3,0,0,0,0,0,0,0,0
12249,2,0,0,1,0,1,0,0,0
12250,2,0,0,0,1,0,0,1,0
12251,2,0,0,1,0,0,0,1,0
12252,1,0,0,2,0,0,0,0,0
12253,2,0,0,1,0,0,0,0,0
12255,2,0,0,0,0,0,0,0,0
12256,3,0,0,0,0,0,0,0,0
12257,1,0,0,0,0,0,0,0,0
12258,3,0,0,0,0,0,0,0,0
12259,2,0,0,0,0,0,0,0,0
12260,2,0,0,0,0,0,0,0,0
12261,3,0,0,0,0,0,0,0,0
12262,3,0,0,0,0,0,0,0,0
12263,2,0,0,0,0,0,0,0,0
12266,2,0,0,0,1,0,0,0,0
12267,2,0,0,1,0,1,0,0,0
12270,2,0,0,1,1,2,0,0,0
12271,2,0,0,2,0,1,0,0,0
12272,3,0,0,3,1,3,0,0,1
12273,3,0,0,0,0,0,0,0,0
12274,2,0,0,0,0,1,0,0,0
12275,1,0,0,3,0,3,2,0,0
12278,3,0,0,1,1,1,0,0,0
12279,3,0,0,1,0,2,0,0,0
12280,3,0,0,2,0,0,0,0,0
12281,3,0,0,0,0,0,0,0,0
12282,2,0,0,1,1,1,0,1,0
12283,2,0,0,5,0,2,0,0,0
12284,2,0,0,1,0,2,0,1,0
12285,2,0,0,5,0,1,1,1,0
12286,1,0,0,3,0,1,1,0,0
12287,1,0,0,0,0,0,0,0,0
12288,1,0,0,0,0,0,0,0,0
12289,2,0,0,0,0,0,0,0,0
12291,2,0,0,0,0,0,0,0,0
12292,3,0,0,0,0,0,0,0,0
12293,2,0,0,0,0,0,0,0,0
12295,1,0,0,0,0,0,0,0,0
12296,3,0,0,0,0,0,0,0,0
12297,2,0,0,0,0,0,0,0,0
12299,3,0,0,0,0,0,0,1,0
12300,3,0,0,2,0,1,1,0,0
12301,3,0,0,0,0,1,0,0,0
12302,3,0,0,0,0,0,0,0,0
12303,2,0,0,1,1,0,0,0,0
12304,2,0,0,4,0,1,0,0,0
12305,2,0,0,0,0,0,0,0,0
12306,2,0,0,1,0,1,0,0,0
12307,2,0,0,0,0,1,0,0,0
12308,2,0,0,0,0,0,0,0,0
12310,3,0,0,0,0,1,0,0,0
12311,3,0,0,1,1,0,0,0,0
12312,3,0,0,5,0,1,0,1,0
12313,3,0,0,0,1,1,0,0,0
12314,2,0,0,1,0,2,0,0,0
12315,2,0,0,4,2,2,0,1,0
12316,2,0,0,2,0,0,0,1,0
12317,2,0,0,0,0,0,0,0,0
12318,1,0,0,1,0,4,2,0,0
12319,1,0,0,2,0,0,0,0,0
12320,2,0,0,0,0,0,0,0,0
12322,2,0,0,0,0,0,0,0,0
12323,3,0,0,0,0,0,0,0,0
12324,2,0,0,0,0,0,0,0,0
12325,2,0,0,0,0,0,0,0,0
12326,3,0,0,0,0,0,0,0,0
12327,3,0,0,0,0,0,0,0,0
12328,3,0,0,0,0,0,0,0,0
12329,2,0,0,0,0,0,0,0,0
12330,2,0,0,0,0,0,0,0,0
12333,3,0,0,2,0,0,0,1,0
12334,3,0,0,0,0,2,0,0,0
12335,3,0,0,0,0,1,0,0,0
12336,2,0,0,2,0,1,0,0,0
12337,2,0,0,3,0,0,0,0,0
12338,1,0,0,1,0,3,0,0,0
12339,2,0,0,1,0,3,0,1,0
12340,3,0,0,1,0,2,0,0,0
12341,2,1,0,1,1,2,1,0,0
12342,1,0,0,1,0,2,0,0,0
12344,3,0,0,1,0,0,0,0,0
12345,3,0,0,1,0,0,0,0,0
12346,3,0,0,1,0,0,0,1,0
12347,3,0,0,0,2,1,0,0,0
12348,1,0,0,0,0,1,0,0,0
12349,1,0,0,1,0,1,0,0,0
12350,2,0,0,0,0,0,0,0,0
12351,2,0,0,2,0,0,0,0,0
12352,1,0,0,0,0,1,0,0,0
12353,1,0,0,1,0,0,0,0,0
12354,3,0,0,0,0,0,0,0,0
12356,2,0,0,0,0,0,0,0,0
12357,3,0,0,0,0,0,0,0,0
12358,2,0,0,0,0,0,0,0,0
12360,1,0,0,0,0,0,0,0,0
12361,2,0,0,0,0,0,0,0,0
12363,3,0,0,1,0,0,0,0,1
12364,3,0,0,0,0,0,0,0,0
12365,3,0,0,1,1,1,0,0,0
12366,3,0,0,6,0,0,0,1,0
12367,2,0,0,2,0,0,0,0,0
12368,2,0,0,0,0,1,0,0,0
12369,2,0,0,1,0,0,0,0,0
12370,1,0,0,0,0,0,0,0,0
12371,1,0,0,0,0,0,0,0,0
12372,1,0,0,0,0,0,0,1,0
12374,3,0,0,0,0,0,0,0,0
12375,3,0,0,1,0,0,0,0,0
12376,3,1,0,0,0,5,1,0,0
12378,2,0,0,1,0,1,0,0,0
12379,2,0,0,0,1,3,1,0,0
12380,2,0,0,2,0,1,0,1,0
12381,3,0,0,1,0,3,0,0,0
12382,1,1,0,2,0,3,2,1,0
12384,2,0,0,0,0,0,0,0,0
12385,1,0,0,0,0,0,0,0,0
12386,3,0,0,0,0,0,0,0,0
12389,2,0,0,0,0,0,0,0,0
12390,3,0,0,0,0,0,0,0,0
12392,3,0,0,0,0,0,0,0,0
12394,3,0,0,3,0,2,0,1,0
12395,3,0,0,3,0,2,0,1,1
12396,3,0,0,2,0,2,0,0,0
12397,3,0,0,1,0,0,0,0,0
12398,2,0,0,1,0,0,0,1,0
12400,2,0,0,1,0,0,0,0,0
12401,1,0,0,3,0,1,0,0,0
12402,1,0,0,1,0,2,1,0,0
12403,2,0,0,0,0,1,1,0,0
12405,3,0,0,2,0,0,0,1,0
12406,3,0,0,0,0,0,0,0,0
12407,3,0,0,2,1,0,0,1,0
12408,3,0,0,2,0,1,0,0,0
12409,2,0,0,1,0,0,0,0,0
12410,2,0,1,3,0,0,0,0,0
12411,2,0,0,0,0,0,0,0,0
12413,2,1,1,3,0,2,2,0,0
12414,2,2,0,0,0,2,2,0,0
12416,2,0,0,0,0,0,0,0,0
12417,2,0,0,0,0,0,0,0,0
12419,3,0,0,0,0,0,0,0,0
12420,3,0,0,0,0,0,0,0,0
12421,2,0,0,0,0,0,0,0,0
12423,3,0,0,0,1,2,0,0,0
12424,3,0,0,1,0,2,1,0,0
12425,3,0,0,1,1,0,0,0,0
12426,2,0,0,2,0,0,0,0,0
12427,2,0,0,1,0,0,0,0,0
12428,2,0,1,0,0,2,1,0,0
12429,3,0,1,1,0,0,0,0,0
12430,3,0,0,3,0,5,1,0,0
12431,1,1,0,1,0,2,1,0,0
12432,1,2,0,3,0,10,4,0,0
12434,3,0,0,1,0,0,0,1,0
12435,3,0,0,4,0,0,0,1,0
12436,3,0,0,3,0,0,0,0,0
12437,2,0,0,1,0,0,0,0,0
12438,2,0,0,0,0,1,0,0,0
12439,2,0,0,0,0,1,1,0,0
12440,2,0,0,2,0,3,0,0,0
12441,2,0,0,0,0,2,1,0,0
12442,1,0,0,0,0,1,0,0,0
12443,3,0,0,0,0,0,0,0,0
12444,2,0,0,0,0,0,0,0,0
12445,1,0,0,0,0,0,0,0,0
12448,3,0,0,0,0,0,0,0,0
12449,1,0,0,0,0,0,0,0,0
12450,1,0,0,0,0,0,0,0,0
12453,3,0,0,1,0,0,0,0,0
12454,3,0,0,5,0,0,0,0,0
12455,2,0,0,0,1,1,1,0,0
12456,2,0,0,1,0,2,0,0,0
12457,2,0,0,0,1,0,0,0,0
12458,2,0,0,2,1,1,0,0,0
12459,2,1,1,0,0,2,1,0,0
12460,1,1,1,2,0,5,2,1,0
12462,1,2,1,0,0,3,2,0,0
12465,3,0,0,0,0,0,0,0,0
12467,3,0,0,3,0,0,0,1,0
12468,2,0,0,3,0,0,0,0,0
12469,1,1,0,2,0,4,1,0,0
12470,2,0,1,1,0,0,0,0,0
12471,1,0,0,0,0,1,0,0,0
12472,2,1,0,0,0,1,1,0,0
12473,1,0,1,0,1,1,0,0,0
12474,3,0,0,0,0,0,0,0,0
12476,2,0,0,0,0,0,0,0,0
12478,1,0,0,0,0,0,0,0,0
12481,3,0,0,0,0,0,0,0,0
12482,2,0,0,0,0,0,0,0,0
12484,2,0,0,2,0,1,0,0,0
12485,3,1,0,1,1,6,1,0,0
12486,3,0,0,1,0,0,0,1,0
12487,3,0,0,0,1,0,0,0,0
12488,2,0,0,1,0,0,0,0,0
12489,2,0,0,1,0,1,0,0,0
12490,2,0,0,1,0,0,0,0,0
12493,2,0,1,1,1,2,1,1,0
12495,3,0,0,1,0,1,0,0,0
12496,3,0,0,1,0,0,0,1,0
12497,3,0,0,0,0,2,1,0,0
12498,2,0,0,1,0,1,0,1,0
12499,2,0,0,1,0,0,0,0,0
12500,2,0,1,4,0,2,1,1,0
12501,2,0,1,0,1,2,1,0,0
12502,1,0,0,0,0,1,0,0,0
12503,1,0,0,0,0,0,0,0,0
12504,2,2,0,0,0,3,2,0,0
12506,1,0,0,0,0,0,0,0,0
12507,3,0,0,0,0,0,0,0,0
12512,2,0,0,0,0,0,0,0,0
12513,3,0,0,1,0,0,0,0,0
12514,3,0,1,0,0,0,0,0,0
12515,3,0,0,0,0,0,0,0,0
12516,3,0,0,3,0,1,1,1,0
12517,2,0,0,0,0,1,0,0,0
12518,1,0,0,2,0,6,0,0,0
12519,3,0,0,0,0,0,0,0,0
12520,1,0,0,0,0,4,1,0,0
12521,1,1,0,1,1,2,1,0,0
12523,3,0,0,1,0,0,0,0,0
12524,3,0,0,0,1,0,0,0,0
12525,3,0,1,1,0,0,0,0,0
12526,3,0,0,0,0,0,0,0,0
12528,2,0,0,0,0,0,0,0,0
12529,2,0,0,0,0,0,0,0,0
12530,2,1,0,0,1,2,1,0,0
12531,2,0,0,0,1,0,0,0,0
12532,2,0,0,1,0,3,1,0,0
12533,1,0,0,1,0,0,0,0,0
12535,3,0,0,0,0,0,0,0,0
12536,2,0,0,0,0,0,0,0,0
12537,3,0,0,0,0,0,0,0,0
12538,1,0,0,0,0,0,0,0,0
12540,2,0,0,0,0,0,0,0,0
12541,2,0,0,0,0,0,0,0,0
12543,3,0,0,2,0,2,0,0,0
12544,3,0,0,0,1,1,0,0,0
12545,3,0,0,2,1,0,0,0,0
12546,3,0,0,0,0,0,0,0,0
12547,2,0,0,0,0,1,0,0,0
12548,2,0,0,1,0,3,0,1,0
12549,2,0,0,1,0,2,0,0,0
12550,1,0,0,1,0,3,0,0,0
12551,2,0,0,5,0,0,0,0,0
12552,1,0,0,2,0,3,1,0,0
12554,3,0,0,0,0,1,0,1,0
12555,3,0,0,0,0,0,0,0,0
12556,3,0,0,0,0,0,0,0,0
12557,3,0,0,0,0,0,0,0,0
12558,2,0,0,2,0,0,0,0,0
12559,1,0,0,0,0,1,0,0,0
12561,2,0,0,0,0,3,0,0,0
12562,1,1,0,0,0,4,1,0,0
12563,1,0,0,1,0,1,1,0,0
12564,1,0,0,0,0,0,0,0,0
12565,3,0,0,0,0,0,0,0,0
12568,1,0,0,0,0,0,0,0,0
12570,3,0,0,0,0,0,0,0,0
12571,1,0,0,0,0,0,0,0,0
12572,2,0,0,0,0,0,0,0,0
12575,3,0,0,1,0,0,0,0,0
12576,3,0,1,2,1,0,0,0,0
12577,3,0,0,0,0,0,0,0,0
12578,3,0,0,1,0,0,0,0,0
12579,2,0,0,0,0,0,0,0,0
12580,2,1,0,2,0,4,1,0,0
12581,2,0,0,1,0,1,0,1,0
12582,1,1,0,1,0,2,1,0,0
12583,2,0,0,0,1,1,0,0,0
12584,2,1,0,2,0,1,1,0,0
12586,3,0,0,1,1,1,0,0,0
12587,3,0,0,2,2,2,0,1,0
12588,3,0,0,1,0,0,0,0,0
12589,3,0,0,2,0,1,0,0,0
12590,2,0,0,0,0,1,1,1,0
12591,2,0,0,2,0,1,0,0,0
12592,3,0,0,2,0,0,0,1,0
12593,1,0,0,2,0,1,0,0,0
12594,1,0,0,0,0,3,1,0,0
12595,2,0,0,0,0,3,1,1,0
12596,3,0,0,0,0,0,0,0,0
12597,2,0,0,0,0,0,0,0,0
12599,2,0,0,0,0,0,0,0,0
12601,3,0,0,0,0,0,0,0,0
12603,2,0,0,0,0,0,0,0,0
12605,3,0,0,1,0,1,0,0,0
12606,3,0,0,1,0,0,0,0,0
12607,3,0,0,3,0,0,0,1,1
12608,3,0,0,0,0,2,1,0,0
12609,2,0,0,4,0,0,0,1,0
12610,2,0,0,0,0,0,0,0,0
12611,2,0,0,0,0,4,1,0,0
12612,2,0,0,0,0,1,0,0,0
12613,1,0,0,0,0,0,0,0,0
12614,1,0,0,4,0,0,0,1,0
12616,3,0,0,0,1,0,0,0,0
12617,3,0,0,0,0,1,0,0,0
12618,3,0,0,1,0,1,0,0,0
12619,3,0,0,0,0,0,0,0,0
12620,2,0,0,0,0,0,0,0,0
12621,2,0,0,0,1,1,0,0,0
12622,2,0,0,0,0,1,0,0,0
12623,1,0,0,0,1,2,0,0,0
12624,1,0,0,0,0,2,0,0,0
12625,2,0,0,1,0,2,0,0,0
12626,2,0,0,0,0,0,0,0,0
12627,1,0,0,0,0,0,0,0,0
12629,3,0,0,0,0,0,0,0,0
12630,2,0,0,0,0,0,0,0,0
12631,1,0,0,0,0,0,0,0,0
12632,2,0,0,0,0,0,0,0,0
12633,1,0,0,0,0,0,0,0,0
12635,3,0,0,0,0,0,0,0,0
12636,3,0,0,0,0,0,0,0,0
12638,3,0,0,0,0,0,0,1,0
12639,3,0,0,1,2,0,0,0,0
12640,3,0,0,1,0,0,0,0,0
12641,3,0,0,1,0,0,0,0,0
12642,2,0,0,3,0,0,0,1,0
12643,2,0,0,0,1,3,1,0,0
12644,2,0,0,1,2,0,0,0,0
12645,2,1,0,2,1,3,1,1,0
